,ASX code,Company name,GICs industry group,Listing date,Market Cap,market_cap,beta,industry_cap,industry_weight,weighted_beta,industry_beta
1040,LVE,LOVE GROUP GLOBAL LTD,Software & Services,05/12/2014,3648075,3648075,0.09739591136472169,88152131966,4.138385446431461e-05,4.030618221336928e-06,1.2989843852591967
1041,LYC,LYNAS RARE EARTHS LIMITED,Materials,11/09/1986,15530334779,15530334779,1.2753352083103564,1009891818903,0.015378216248815545,0.01961238062312488,1.0750260251119568
1042,LYL,LYCOPODIUM LIMITED,Capital Goods,17/12/2004,594116379,594116379,0.48030302021525806,92779037735,0.006403562631215729,0.003075650471910479,0.9099567935722183
1043,M24,MAMBA EXPLORATION LIMITED,Materials,05/02/2021,7379140,7379140,0.9769296887689423,1009891818903,7.306861845871399e-06,7.138290268964805e-06,1.0750260251119568
1044,M2M,MT MALCOLM MINES NL,Materials,10/09/2021,8262723,8262723,0.5259977508855227,1009891818903,8.181790212911541e-06,4.3036032502086525e-06,1.0750260251119568
1045,M2R,MIRAMAR RESOURCES LIMITED,Materials,22/10/2020,4530962,4530962,1.0583661899240095,1009891818903,4.486581547835272e-06,4.748446218565782e-06,1.0750260251119568
1046,M3M,M3 MINING LIMITED,Materials,29/07/2021,6681772,6681772,0.6726390808849733,1009891818903,6.6163245160834235e-06,4.45039844133507e-06,1.0750260251119568
1047,M4M,MACRO METALS LIMITED,Materials,16/01/1987,41121726,41121726,1.035421996187792,1009891818903,4.071894160373403e-05,4.216128779799242e-05,1.0750260251119568
1049,M7T,MACH7 TECHNOLOGIES LIMITED,Health Care Equipment & Services,30/11/2005,144505349,144505349,0.7057383411142035,195869793311,0.0007377622989092347,0.0005206671409688045,0.7240078018435547
1051,MAD,MADER GROUP LIMITED,Commercial & Professional Services,01/10/2019,1509686022,1509686022,0.8834829693855553,83211939014,0.018142661256169056,0.016028732239156504,0.7800113210664875
1052,MAF,MA FINANCIAL GROUP LIMITED,Financial Services,10/04/2017,2055850827,2055850827,1.3391012741225374,225859949849,0.0091023257039349,0.012188935947617547,1.3141430087693993
1053,MAG,MAGMATIC RESOURCES LIMITED,Materials,19/05/2017,29631631,29631631,0.5119161923182491,1009891818903,2.934139127118339e-05,1.5020333296864114e-05,1.0750260251119568
1054,MAH,MACMAHON HOLDINGS LIMITED,Materials,01/12/1983,1530039931,1530039931,0.76807691069628,1009891818903,0.0015150532981463435,0.0011636774567804536,1.0750260251119568
1055,MAM,MICROEQUITIES ASSET MANAGEMENT GROUP LIMITED,Financial Services,30/04/2018,79623281,79623281,0.646437322560427,225859949849,0.0003525338646946155,0.00022789104760506705,1.3141430087693993
1056,MAN,MANDRAKE RESOURCES LIMITED,Materials,29/05/1987,14426978,14426978,0.8008615537914457,1009891818903,1.4285666771388817e-05,1.1440841287481274e-05,1.0750260251119568
1057,MAP,MICROBA LIFE SCIENCES LIMITED,Health Care Equipment & Services,05/04/2022,60896303,60896303,0.8797754794112821,195869793311,0.0003109019618114851,0.0002735239225026074,0.7240078018435547
1058,MAQ,MACQUARIE TECHNOLOGY GROUP LIMITED,Software & Services,27/09/1999,1752613776,1752613776,0.7272621265518682,88152131966,0.019881694712454347,0.014459203576034581,1.2989843852591967
1059,MAT,MATSA RESOURCES LIMITED,Materials,20/04/2005,127994658,127994658,0.640488668518386,1009891818903,0.00012674095938219882,8.117614832144737e-05,1.0750260251119568
1060,MAU,MAGNETIC RESOURCES NL,Materials,05/04/2007,384090871,384090871,0.1722548869453065,1009891818903,0.0003803287280980458,6.551348206058109e-05,1.0750260251119568
1061,MAUCA,MAGNETIC RESOURCES NL,Materials,05/04/2007,384090871,384090871,-0.1255806598574259,1009891818903,0.0003803287280980458,-4.776193263728811e-05,1.0750260251119568
1062,MAY,MELBANA ENERGY LIMITED,Energy,27/03/1998,34037719,34037719,0.5381811759570096,126672735205,0.0002687059606387695,0.0001446124898832309,1.0282868425662293
1063,MBH,MAGGIE BEER HOLDINGS LTD,"Food, Beverage & Tobacco",27/08/2004,41662973,41662973,0.5617082940894289,22040372634,0.0018903025684660936,0.0010617986310459554,0.6414310699034725
1064,MBK,METAL BANK LIMITED,Materials,02/03/2011,21873010,21873010,-0.10372732705411947,1009891818903,2.1658765414853706e-05,-2.2466058437749817e-06,1.0750260251119568
1066,MCA,MURRAY COD AUSTRALIA LIMITED,"Food, Beverage & Tobacco",30/03/2011,122643473,122643473,0.43774085108619104,22040372634,0.0055644918094899755,0.002435805380548281,0.6414310699034725
1067,MCE,MATRIX COMPOSITES & ENGINEERING LIMITED,Energy,16/11/2009,55048069,55048069,0.5297203591987758,126672735205,0.0004345691984223228,0.0002302001518849969,1.0282868425662293
1068,MCM,MC MINING LIMITED,Energy,24/04/1980,170073586,170073586,0.2397410229349615,126672735205,0.0013426218809024888,0.0003218815431424247,1.0282868425662293
1070,MCP,MCPHERSON'S LIMITED,Household & Personal Products,30/06/1962,33108302,33108302,0.42472965952636693,335344722,0.09872915787235799,0.041933201608451535,0.5285055920527294
1071,MCY,MERCURY NZ LIMITED,Utilities,10/05/2013,7795661632,7795661632,0.34072462445954443,67736981266,0.11508723132179151,0.03921305367220613,0.4601340731469821
1072,MDI,MIDDLE ISLAND RESOURCES LIMITED,Materials,16/12/2010,41719514,41719514,0.347690612504306,1009891818903,4.131087431257541e-05,1.4363403192827745e-05,1.0750260251119568
1073,MDX,MINDAX LIMITED,Materials,08/12/2004,96603482,96603482,0.14934236876556722,1009891818903,9.565725772977942e-05,1.4285681458983624e-05,1.0750260251119568
1074,MEC,MORPHIC ETHICAL EQUITIES FUND LIMITED,Financial Services,03/05/2017,37711988,37711988,0.3198474694895816,225859949849,0.00016697067375252925,5.3405147478716984e-05,1.3141430087693993
1075,MEG,MEGADO MINERALS LTD,Materials,27/10/2020,25181647,25181647,0.49920761661341206,1009891818903,2.4934994549568377e-05,1.244773919935845e-05,1.0750260251119568
1076,MEI,METEORIC RESOURCES NL,Materials,16/07/2004,581573460,581573460,0.8322539364821935,1009891818903,0.0005758769891132865,0.000479275891119046,1.0750260251119568
1077,MEK,MEEKA METALS LIMITED,Materials,21/12/1999,795389812,795389812,1.0374402099689344,1009891818903,0.0007875990250757712,0.000817086897945936,1.0750260251119568
1078,MEL,METGASCO LTD,Energy,23/12/2004,845072,845072,0.4624964437429172,126672735205,6.671301433827755e-06,3.085453188282361e-06,1.0282868425662293
1079,MEM,MEMPHASYS LIMITED.,"Pharmaceuticals, Biotechnology & Life Sciences",14/05/2007,16123208,16123208,0.6282057563974366,104138713167,0.00015482434446971064,9.726154442633186e-05,0.8464389618170871
1080,MEU,MARMOTA LIMITED,Energy,21/11/2007,165242811,165242811,0.6392026016413318,126672735205,0.0013044860106050475,0.0008338308517834683,1.0282868425662293
1082,MEZ,MERIDIAN ENERGY LIMITED,Utilities,29/10/2013,12560561079,12560561079,0.17675683952166923,67736981266,0.18543136768488777,0.03277626250016135,0.4601340731469821
1083,MFD,MAYFIELD CHILDCARE LIMITED,Consumer Services,30/11/2016,36580935,36580935,0.11119676378517093,83496805459,0.0004381117912105342,4.87166133587359e-05,0.9363588553089106
1084,MFF,MFF CAPITAL INVESTMENTS LIMITED,Not Applic,19/12/2006,2904687074,2904687074,0.6137340028036333,53144097147,0.05465681477221164,0.03354474571064621,0.39524811934156545
1085,MFG,MAGELLAN FINANCIAL GROUP LIMITED,Financial Services,01/07/2004,1517204472,1517204472,1.563611522241728,225859949849,0.0067174568710138115,0.01050349296367906,1.3141430087693993
1086,MGA,METALSGROVE MINING LTD,Materials,06/07/2022,11859750,11859750,0.021371999496279676,1009891818903,1.1743584587983604e-05,2.5098388389890333e-07,1.0750260251119568
1087,MGH,MAAS GROUP HOLDINGS LIMITED,Capital Goods,04/12/2020,2033615246,2033615246,0.8833987916675314,92779037735,0.021918908577264088,0.019363137351826185,0.9099567935722183
1088,MGL,MAGONTEC LIMITED,Materials,07/07/1983,12246793,12246793,0.07277733665451298,1009891818903,1.2126836529186997e-05,8.825588646388878e-07,1.0750260251119568
1089,MGR,MIRVAC GROUP,Equity Real Estate Investment Trusts (REITs),16/06/1999,7970637638,7970637638,1.0680712681599955,187334950343,0.042547520488868736,0.04544378416560942,1.046556544211197
1090,MGT,MAGNETITE MINES LIMITED.,Materials,06/04/2006,10751833,10751833,0.4449670734969743,1009891818903,1.0646519556598876e-05,4.737350650028106e-06,1.0750260251119568
1091,MGU,MAGNUM MINING AND EXPLORATION LIMITED,Materials,23/04/1987,19158223,19158223,0.5096148870773771,1009891818903,1.897056956141175e-05,9.667684664832376e-06,1.0750260251119568
1092,MGX,MGX RESOURCES LIMITED,Materials,12/02/1976,548899362,548899362,1.3666537034174329,1009891818903,0.0005435229315910734,0.0007428076273512406,1.0750260251119568
1093,MHC,MANHATTAN GOLD CORPORATION LIMITED,Energy,29/01/2008,14595714,14595714,0.19233675636103734,126672735205,0.0001152238007364341,2.216177208923624e-05,1.0282868425662293
1094,MHJ,MICHAEL HILL INTERNATIONAL LIMITED,Consumer Discretionary Distribution & Retail,07/07/2016,153937041,153937041,0.35382590326397106,143099880937,0.0010757314401104994,0.0003806216484665498,0.9825524600056665
1095,MHK,METAL HAWK LIMITED.,Materials,19/11/2020,13573182,13573182,0.5883908199406439,1009891818903,1.3440233642791498e-05,7.908110093275917e-06,1.0750260251119568
1096,MHM,MOUNT HOPE MINING LIMITED,Materials,20/12/2024,7584000,7584000,0.6917162204557065,1009891818903,7.5097152566679445e-06,5.194591854040906e-06,1.0750260251119568
1097,MI6,MINERALS 260 LIMITED,Materials,12/10/2021,946667333,946667333,0.9643667373324407,1009891818903,0.0009373947934624543,0.0009039923585638041,1.0750260251119568
1098,MIN,MINERAL RESOURCES LIMITED,Materials,28/07/2006,12104948730,12104948730,1.8328336252683668,1009891818903,0.011986381613774296,0.02196904326702404,1.0750260251119568
1099,MIO,MACARTHUR MINERALS LIMITED,Materials,06/12/2019,9550505,9550505,0.04708047194117176,1009891818903,9.456958479349089e-06,4.452380683358211e-07,1.0750260251119568
1100,MIR,MIRRABOOKA INVESTMENTS LIMITED,Not Applic,28/06/2001,698737785,698737785,0.44848904920261695,53144097147,0.013147984865887292,0.0058967272314321886,0.39524811934156545
1101,MKR,MANUKA RESOURCES LTD.,Materials,14/07/2020,205190185,205190185,0.8886236387466803,1009891818903,0.00020318036165783466,0.0001805508722982515,1.0750260251119568
1103,MLG,MLG OZ LIMITED,Materials,04/05/2021,144864396,144864396,0.36446146187914785,1009891818903,0.00014344545949224508,5.228034186646973e-05,1.0750260251119568
1104,MLS,METALS AUSTRALIA LTD,Materials,23/01/1986,18292988,18292988,1.3008062439406025,1009891818903,1.8113809477009973e-05,2.356255646924503e-05,1.0750260251119568
1105,MLX,METALS X LIMITED,Materials,26/08/2004,1112421380,1112421380,1.429234408049301,1009891818903,0.0011015252913013725,0.0015743378476644509,1.0750260251119568
1106,MM1,MIDAS MINERALS LTD,Materials,07/09/2021,156728952,156728952,0.8057846160626516,1009891818903,0.0001551938030057988,0.00012505277897033036,1.0750260251119568
1107,MM8,MEDALLION METALS LIMITED.,Materials,22/03/2021,332742443,332742443,0.6617671862933313,1009891818903,0.0003294832543167278,0.0002180412061399511,1.0750260251119568
1108,MMA,MARONAN METALS LIMITED,Materials,29/04/2022,144582060,144582060,0.8719500740708624,1009891818903,0.00014316588895338608,0.00012483350747732587,1.0750260251119568
1109,MME,MONEYME LIMITED,Financial Services,12/12/2019,85307982,85307982,0.7977302567855723,225859949849,0.0003777030060310965,0.00030130511598986916,1.3141430087693993
1110,MMI,METRO MINING LIMITED,Materials,04/12/2009,427755343,427755343,1.0183923485320947,1009891818903,0.0004235655096846426,0.0004313558741649369,1.0750260251119568
1111,MML,MCLAREN MINERALS LIMITED,Materials,02/05/2022,10731679,10731679,0.16923862679559432,1009891818903,1.0626562963602714e-05,1.7984249235170445e-06,1.0750260251119568
1112,MMR,MEC RESOURCES LIMITED,Energy,29/05/2006,11231939,11231939,-0.17464332828667933,126672735205,8.866895454513448e-05,-1.548544133746257e-05,1.0282868425662293
1113,MMS,MCMILLAN SHAKESPEARE LIMITED,Commercial & Professional Services,15/03/2004,1192985001,1192985001,0.7330092223414774,83211939014,0.01433670474616973,0.010508936796929241,0.7800113210664875
1114,MNB,MINBOS RESOURCES LIMITED,Materials,18/10/2010,29508693,29508693,0.8433415236098162,1009891818903,2.9219657440193905e-05,2.464215042497003e-05,1.0750260251119568
1115,MNC,MERINO & CO. LIMITED,Consumer Durables & Apparel,30/10/2024,8853188,8853188,-0.32629363981456494,5407623058,0.001637168106031846,-0.0005341975403054486,1.0938078567209268
1116,MND,MONADELPHOUS GROUP LIMITED,Capital Goods,28/03/1991,2961769949,2961769949,1.0062231800953119,92779037735,0.03192283538722994,0.03212149694099767,0.9099567935722183
1117,MOH,MOHO RESOURCES LIMITED,Materials,07/11/2018,9266134,9266134,0.9745034357693916,1009891818903,9.175372873171093e-06,8.941432389370505e-06,1.0750260251119568
1118,MOM,MOAB MINERALS LIMITED,Materials,15/01/1987,5039256,5039256,1.4568186518600281,1009891818903,4.989896844073771e-06,7.26937479330416e-06,1.0750260251119568
1119,MOT,METRICS INCOME OPPORTUNITIES TRUST,Not Applic,29/04/2019,643536826,643536826,0.2129627553450526,53144097147,0.012109281379264675,0.002578825927776744,0.39524811934156545
1120,MOV,MOVE LOGISTICS GROUP LIMITED,Transportation,01/07/2022,29351224,29351224,-0.00491457965160951,101657952963,0.00028872531016518535,-1.4189635342424644e-06,0.6784790528331082
1121,MP1,MEGAPORT LIMITED,Software & Services,17/12/2015,2118092344,2118092344,1.7578678953198679,88152131966,0.024027692771139576,0.04223750972099553,1.2989843852591967
1122,MPK,MANY PEAKS MINERALS LTD,Materials,16/03/2022,116456480,116456480,0.7698756176052678,1009891818903,0.00011531579701923066,8.87788204498239e-05,1.0750260251119568
1123,MPL,MEDIBANK PRIVATE LIMITED,Insurance,25/11/2014,12971355260,12971355260,0.5166793211389116,95017277862,0.13651575325951953,0.07053486671889571,0.7397004388013565
1124,MPP,METRO PERFORMANCE GLASS LIMITED,Capital Goods,30/07/2014,39345553,39345553,0.1347674367804016,92779037735,0.0004240780456505777,5.715191120717049e-05,0.9099567935722183
1126,MPW,METAL POWDER WORKS LIMITED,Capital Goods,01/11/2012,359830851,359830851,1.002566237583553,92779037735,0.003878363688441848,0.0038883164911018143,0.9099567935722183
1127,MPX,MUSTERA PROPERTY GROUP LIMITED,Real Estate Management & Development,28/11/2014,21291094,21291094,-0.053348791440726136,12613098481,0.0016880145693044636,-9.005353720673099e-05,0.6793945325275533
1128,MQG,MACQUARIE GROUP LIMITED,Financial Services,05/11/2007,78670780240,78670780240,1.2983538703753603,225859949849,0.3483166461897995,0.4522382656966912,1.3141430087693993
1129,MQR,MARQUEE RESOURCES LIMITED,Materials,15/03/2017,8177172,8177172,1.5062078805328314,1009891818903,8.09707717890268e-06,1.2195881456145764e-05,1.0750260251119568
1132,MRE,METRICS REAL ESTATE MULTI-STRATEGY FUND,Not Applic,16/10/2024,302832510,302832510,0.046597345224627607,53144097147,0.005698328248240736,0.0002655269685865211,0.39524811934156545
1133,MRQ,MRG METALS LIMITED,Materials,08/06/2011,14422006,14422006,0.22507929569111787,1009891818903,1.4280743471776982e-05,3.2142996825730925e-06,1.0750260251119568
1134,MRR,MINREX RESOURCES LIMITED,Materials,11/11/2011,20612483,20612483,1.270573761199433,1009891818903,2.041058518761981e-05,2.5933153990115537e-05,1.0750260251119568
1136,MSB,MESOBLAST LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",16/12/2004,3483815905,3483815905,1.36842127211777,104138713167,0.03345361008459215,0.045778631668889444,0.8464389618170871
1137,MSG,MCS SERVICES LIMITED,Commercial & Professional Services,17/01/2012,1386698,1386698,0.050972261083951774,83211939014,1.666465192893408e-05,8.494349889948085e-07,0.7800113210664875
1138,MSI,MULTISTACK INTERNATIONAL LIMITED,Capital Goods,11/02/1993,681520,681520,0.26287117567385876,92779037735,7.3456247945423895e-06,1.930953025800405e-06,0.9099567935722183
1139,MSV,MITCHELL SERVICES LIMITED,Materials,02/08/2011,75246655,75246655,0.44182418115513356,1009891818903,7.450961933896747e-05,3.2920151552620005e-05,1.0750260251119568
1140,MTC,METALSTECH LIMITED,Materials,24/02/2017,54427965,54427965,0.42586219247802315,1009891818903,5.3894846934320794e-05,2.295177767871732e-05,1.0750260251119568
1141,MTH,MITHRIL SILVER AND GOLD LIMITED,Materials,18/11/2002,107948251,107948251,0.5890249654660202,1009891818903,0.00010689090552021633,6.296141193267705e-05,1.0750260251119568
1143,MTM,METALLIUM LIMITED,Materials,15/07/2021,599344814,599344814,1.8166951062998584,1009891818903,0.000593474273958414,0.0010781618092151122,1.0750260251119568
